signal_id,season,round,race_date,driver_id,driver_name,source_published_date,source_published_at,green_flag_utc,source_url,source_outlet,source_tier,momentum_raw,track_fit_raw,context_raw,source_confidence,coding_notes
2025_r33_elliott_vegas_practice,2025,33,2025-10-12,chase_elliott,Chase Elliott,2025-10-11,,,https://www.nascar.com/news-media/2025/10/11/denny-hamlin-las-vegas-busch-light-pole-playoffs-starting-lineup/,NASCAR.com,primary,0,1,1,0.90,Third-fastest in practice and qualified fourth.
2025_r33_gibbs_vegas_practice,2025,33,2025-10-12,ty_gibbs,Ty Gibbs,2025-10-11,,,https://www.nascar.com/news-media/2025/10/11/denny-hamlin-las-vegas-busch-light-pole-playoffs-starting-lineup/,NASCAR.com,primary,0,1,2,0.95,Fastest in Las Vegas practice.
2025_r33_hamlin_vegas_pole,2025,33,2025-10-12,denny_hamlin,Denny Hamlin,2025-10-11,,,https://www.nascar.com/news-media/2025/10/11/denny-hamlin-las-vegas-busch-light-pole-playoffs-starting-lineup/,NASCAR.com,primary,1,1,2,0.95,Championship leader won his first Las Vegas pole and led a JGR sweep of the top three.
2025_r33_wallace_vegas_practice,2025,33,2025-10-12,bubba_wallace,Bubba Wallace,2025-10-11,,,https://www.nascar.com/news-media/2025/10/11/denny-hamlin-las-vegas-busch-light-pole-playoffs-starting-lineup/,NASCAR.com,primary,0,0,1,0.90,Fifth-fastest in Las Vegas practice.
2025_r34_briscoe_talladega_frontrow,2025,34,2025-10-19,chase_briscoe,Chase Briscoe,2025-10-18,,,https://www.nascar.com/news-media/2025/10/18/cup-series-2025-michael-mcdowell-talladega-round-of-8-pole/,NASCAR.com,primary,1,1,1,0.90,Qualified second by only 0.019 seconds in the Round of 8 race.
2025_r34_mcdowell_talladega_pole,2025,34,2025-10-19,michael_mcdowell,Michael McDowell,2025-10-18,,,https://www.nascar.com/news-media/2025/10/18/cup-series-2025-michael-mcdowell-talladega-round-of-8-pole/,NASCAR.com,primary,0,2,2,0.95,Won the Talladega pole with a new team while sustaining his reputation for superspeedway speed.
2025_r35_byron_martinsville_mixed,2025,35,2025-10-26,william_byron,William Byron,2025-10-25,,,https://www.nascar.com/news-media/2025/10/25/martinsville-cup-series-playoff-race-practice-qualifying-recap/amp/,NASCAR.com,primary,0,1,0,0.95,Won a must-win pole but described his short-run speed as competitive and long-run speed as below target.
2025_r35_elliott_martinsville_practice,2025,35,2025-10-26,chase_elliott,Chase Elliott,2025-10-25,,,https://www.nascar.com/news-media/2025/10/25/martinsville-cup-series-playoff-race-practice-qualifying-recap/amp/,NASCAR.com,primary,0,2,2,0.95,Fastest in practice while facing a must-win playoff situation.
2025_r35_gibbs_martinsville_practice,2025,35,2025-10-26,ty_gibbs,Ty Gibbs,2025-10-25,,,https://www.nascar.com/news-media/2025/10/25/martinsville-cup-series-playoff-race-practice-qualifying-recap/amp/,NASCAR.com,primary,0,1,1,0.90,Third-fastest in practice and qualified second.
2025_r35_hamlin_martinsville_practice,2025,35,2025-10-26,denny_hamlin,Denny Hamlin,2025-10-25,,,https://www.nascar.com/news-media/2025/10/25/martinsville-cup-series-playoff-race-practice-qualifying-recap/amp/,NASCAR.com,primary,0,2,2,0.95,Second-fastest in practice after winning the spring Martinsville race.
2025_r35_larson_martinsville_practice,2025,35,2025-10-26,kyle_larson,Kyle Larson,2025-10-25,,,https://www.nascar.com/news-media/2025/10/25/martinsville-cup-series-playoff-race-practice-qualifying-recap/amp/,NASCAR.com,primary,0,1,1,0.90,Fifth-fastest in Martinsville practice.
2025_r35_wallace_martinsville_practice,2025,35,2025-10-26,bubba_wallace,Bubba Wallace,2025-10-25,,,https://www.nascar.com/news-media/2025/10/25/martinsville-cup-series-playoff-race-practice-qualifying-recap/amp/,NASCAR.com,primary,0,1,1,0.90,Fourth-fastest in Martinsville practice.
2025_r36_blaney_phoenix_longrun,2025,36,2025-11-02,ryan_blaney,Ryan Blaney,2025-11-01,,,https://www.nascar.com/news-media/2025/11/01/cup-series-playoffs-2025-phoenix-season-finale-championship-preview/,NASCAR.com,primary,1,2,2,0.95,Led the field in long-run practice pace.
2025_r36_briscoe_phoenix_miscues,2025,36,2025-11-02,chase_briscoe,Chase Briscoe,2025-11-01,,,https://www.nascar.com/news-media/2025/11/01/cup-series-playoffs-2025-phoenix-season-finale-championship-preview/,NASCAR.com,primary,1,1,-1,0.90,Championship contender remained a projected factor but completed no long practice run amid multiple miscues.
2025_r36_byron_phoenix_frontrow,2025,36,2025-11-02,william_byron,William Byron,2025-11-01,,,https://www.nascar.com/news-media/2025/11/01/phoenix-cup-series-championship-race-qualifying-recap/,NASCAR.com,primary,1,1,1,0.90,"Championship contender qualified second, only 0.042 seconds off pole."
2025_r36_hamlin_phoenix_pole,2025,36,2025-11-02,denny_hamlin,Denny Hamlin,2025-11-01,,,https://www.nascar.com/news-media/2025/11/01/phoenix-cup-series-championship-race-qualifying-recap/,NASCAR.com,primary,2,1,2,0.95,Six-win championship contender won the title-race pole and cited sustained team preparation.
2025_r36_larson_phoenix_champ4,2025,36,2025-11-02,kyle_larson,Kyle Larson,2025-11-01,,,https://www.nascar.com/news-media/2025/11/01/cup-series-playoffs-2025-phoenix-season-finale-championship-preview/,NASCAR.com,primary,1,1,2,0.95,Qualified third and was the fastest Championship 4 driver on long-run practice pace.
2026_r01_chastain_daytona_practice,2026,1,2026-02-15,ross_chastain,Ross Chastain,2026-02-11,,,https://www.nascar.com/news-media/2026/02/11/cup-series-daytona-500-opening-practice-recap/,NASCAR.com,primary,0,1,1,0.90,Second-fastest in opening Daytona 500 practice.
2026_r01_cindric_daytona_practice,2026,1,2026-02-15,austin_cindric,Austin Cindric,2026-02-11,,,https://www.nascar.com/news-media/2026/02/11/cup-series-daytona-500-opening-practice-recap/,NASCAR.com,primary,0,1,2,0.95,Fastest in opening Daytona 500 practice.
2026_r01_suarez_daytona_practice,2026,1,2026-02-15,daniel_suarez,Daniel Suarez,2026-02-11,,,https://www.nascar.com/news-media/2026/02/11/cup-series-daytona-500-opening-practice-recap/,NASCAR.com,primary,0,1,1,0.90,Fifth-fastest in opening Daytona 500 practice.
2026_r01_wallace_daytona_practice,2026,1,2026-02-15,bubba_wallace,Bubba Wallace,2026-02-11,,,https://www.nascar.com/news-media/2026/02/11/cup-series-daytona-500-opening-practice-recap/,NASCAR.com,primary,0,1,1,0.90,Fourth-fastest in opening Daytona 500 practice.
2026_r02_logano_echopark_frontrow,2026,2,2026-02-22,joey_logano,Joey Logano,2026-02-21,,,https://www.nascar.com/news-media/2026/02/21/2026-weather-updates-saturday-schedule-echopark-speedway/,NASCAR.com,primary,0,2,1,0.90,Two-time EchoPark winner assigned the outside front-row starting position after qualifying was washed out.
2026_r02_reddick_echopark_metric,2026,2,2026-02-22,tyler_reddick,Tyler Reddick,2026-02-21,,,https://www.nascar.com/news-media/2026/02/21/2026-weather-updates-saturday-schedule-echopark-speedway/,NASCAR.com,primary,2,1,1,0.90,Daytona 500 winner assigned the EchoPark pole after weather canceled qualifying.
2026_r03_blaney_cota_practice,2026,3,2026-03-01,ryan_blaney,Ryan Blaney,2026-02-28,,,https://www.nascar.com/news-media/2026/02/28/tyler-reddick-rides-momentum-rockets-to-busch-light-pole-at-cota/,NASCAR.com,primary,0,1,1,0.90,Explicitly identified by the polesitter as very strong in practice.
2026_r03_chastain_cota_practice,2026,3,2026-03-01,ross_chastain,Ross Chastain,2026-02-28,,,https://www.nascar.com/news-media/2026/02/28/tyler-reddick-rides-momentum-rockets-to-busch-light-pole-at-cota/,NASCAR.com,primary,0,1,1,0.90,Explicitly identified by the polesitter as one of the strongest drivers in practice.
2026_r03_reddick_cota_pole,2026,3,2026-03-01,tyler_reddick,Tyler Reddick,2026-02-28,,,https://www.nascar.com/news-media/2026/02/28/tyler-reddick-rides-momentum-rockets-to-busch-light-pole-at-cota/,NASCAR.com,primary,2,2,2,0.95,Won the COTA pole after opening the season with consecutive victories.
2026_r03_svg_cota_practice,2026,3,2026-03-01,shane_van_gisbergen,Shane van Gisbergen,2026-02-28,,,https://www.nascar.com/news-media/2026/02/28/tyler-reddick-rides-momentum-rockets-to-busch-light-pole-at-cota/,NASCAR.com,primary,0,2,1,0.90,Road-course specialist explicitly identified as very strong in COTA practice.
2026_r04_blaney_phoenix_qualifying,2026,4,2026-03-08,ryan_blaney,Ryan Blaney,2026-03-07,,,https://www.nascar.com/news-media/2026/03/07/nascar-cup-series-2026-phoenix-spring-practice-qualifying-recap/,NASCAR.com,primary,0,2,1,0.90,Prior Phoenix winner qualified fifth.
2026_r04_cindric_phoenix_qualifying,2026,4,2026-03-08,austin_cindric,Austin Cindric,2026-03-07,,,https://www.nascar.com/news-media/2026/03/07/nascar-cup-series-2026-phoenix-spring-practice-qualifying-recap/,NASCAR.com,primary,0,1,2,0.90,Qualified third in a strong Team Penske showing.
2026_r04_larson_phoenix_frontrow,2026,4,2026-03-08,kyle_larson,Kyle Larson,2026-03-07,,,https://www.nascar.com/news-media/2026/03/07/nascar-cup-series-2026-phoenix-spring-practice-qualifying-recap/,NASCAR.com,primary,0,2,2,0.95,Reigning champion qualified second by only 0.017 seconds.
2026_r04_logano_phoenix_pole,2026,4,2026-03-08,joey_logano,Joey Logano,2026-03-07,,,https://www.nascar.com/news-media/2026/03/07/nascar-cup-series-2026-phoenix-spring-practice-qualifying-recap/,NASCAR.com,primary,0,2,2,0.95,Won the Phoenix pole.
2026_r04_suarez_phoenix_practice,2026,4,2026-03-08,daniel_suarez,Daniel Suarez,2026-03-07,,,https://www.nascar.com/news-media/2026/03/07/racing-insights-which-driver-will-scorch-their-way-to-phoenix-victory/,NASCAR.com,primary,1,1,2,0.95,Fastest in Phoenix practice and qualified fourth.
2026_r05_bell_vegas_pole,2026,5,2026-03-15,christopher_bell,Christopher Bell,2026-03-14,,,https://www.nascar.com/news-media/2026/03/14/christopher-bell-takes-pole-jgr-goes-1-2-3-at-las-vegas/,NASCAR.com,primary,0,2,2,0.95,Fastest in practice and won his fourth Las Vegas pole.
2026_r05_gibbs_vegas_qualifying,2026,5,2026-03-15,ty_gibbs,Ty Gibbs,2026-03-14,,,https://www.nascar.com/news-media/2026/03/14/christopher-bell-takes-pole-jgr-goes-1-2-3-at-las-vegas/,NASCAR.com,primary,0,1,2,0.90,Qualified third to complete a Joe Gibbs Racing top-three sweep.
2026_r05_hamlin_vegas_frontrow,2026,5,2026-03-15,denny_hamlin,Denny Hamlin,2026-03-14,,,https://www.nascar.com/news-media/2026/03/14/christopher-bell-takes-pole-jgr-goes-1-2-3-at-las-vegas/,NASCAR.com,primary,0,2,2,0.95,Second-fastest in practice and qualified second.
2026_r05_wallace_vegas_qualifying,2026,5,2026-03-15,bubba_wallace,Bubba Wallace,2026-03-14,,,https://www.nascar.com/news-media/2026/03/14/christopher-bell-takes-pole-jgr-goes-1-2-3-at-las-vegas/,NASCAR.com,primary,0,1,2,0.90,Qualified fourth as Toyota swept the first four starting positions.
2026_r06_elliott_darlington_qualifying,2026,6,2026-03-22,chase_elliott,Chase Elliott,2026-03-21,,,https://www.nascar.com/news-media/2026/03/21/cup-series-2026-darlington-spring-practice-qualifying-recap/,NASCAR.com,primary,1,1,0,0.90,Qualified third but lost pit selection and his car chief after two inspection failures.
2026_r06_herbst_darlington_practice,2026,6,2026-03-22,riley_herbst,Riley Herbst,2026-03-21,,,https://www.nascar.com/news-media/2026/03/21/cup-series-2026-darlington-spring-practice-qualifying-recap/,NASCAR.com,primary,0,1,2,0.95,Tied Erik Jones for the fastest single lap in practice.
2026_r06_jones_darlington_practice,2026,6,2026-03-22,erik_jones,Erik Jones,2026-03-21,,,https://www.nascar.com/news-media/2026/03/21/cup-series-2026-darlington-spring-practice-qualifying-recap/,NASCAR.com,primary,0,2,2,0.95,Tied for the fastest single lap in Darlington practice.
2026_r06_keselowski_darlington_qualifying,2026,6,2026-03-22,brad_keselowski,Brad Keselowski,2026-03-21,,,https://www.nascar.com/news-media/2026/03/21/cup-series-2026-darlington-spring-practice-qualifying-recap/,NASCAR.com,primary,0,1,1,0.90,Fastest Ford in qualifying in fifth; teammate Buescher qualified sixth.
2026_r06_larson_darlington_qualifying,2026,6,2026-03-22,kyle_larson,Kyle Larson,2026-03-21,,,https://www.nascar.com/news-media/2026/03/21/cup-series-2026-darlington-spring-practice-qualifying-recap/,NASCAR.com,primary,0,2,2,0.90,Qualified fourth at Darlington.
2026_r06_reddick_darlington_pole,2026,6,2026-03-22,tyler_reddick,Tyler Reddick,2026-03-21,,,https://www.nascar.com/news-media/2026/03/21/cup-series-2026-darlington-spring-practice-qualifying-recap/,NASCAR.com,primary,2,2,2,0.95,Three-race winner and points leader won the Darlington pole despite brushing the wall.
2026_r06_wallace_darlington_frontrow,2026,6,2026-03-22,bubba_wallace,Bubba Wallace,2026-03-21,,,https://www.nascar.com/news-media/2026/03/21/cup-series-2026-darlington-spring-practice-qualifying-recap/,NASCAR.com,primary,1,2,2,0.95,Second in points and qualified on the front row.
2026_r07_berry_martinsville_qualifying,2026,7,2026-03-29,josh_berry,Josh Berry,2026-03-28,,,https://www.nascar.com/news-media/2026/03/28/nascar-cup-series-martinsville-practice-qualifying-recap/,NASCAR.com,primary,0,1,2,0.90,Qualified third and ranked fifth on 10-lap practice average.
2026_r07_byron_martinsville_frontrow,2026,7,2026-03-29,william_byron,William Byron,2026-03-28,,,https://www.nascar.com/news-media/2026/03/28/nascar-cup-series-martinsville-practice-qualifying-recap/,NASCAR.com,primary,0,2,2,0.95,Qualified second at one of his strongest recent tracks.
2026_r07_gibbs_martinsville_qualifying,2026,7,2026-03-29,ty_gibbs,Ty Gibbs,2026-03-28,,,https://www.nascar.com/news-media/2026/03/28/nascar-cup-series-martinsville-practice-qualifying-recap/,NASCAR.com,primary,0,1,2,0.90,Qualified fourth and was second-fastest in practice.
2026_r07_hamlin_martinsville_pole,2026,7,2026-03-29,denny_hamlin,Denny Hamlin,2026-03-28,,,https://www.nascar.com/news-media/2026/03/28/nascar-cup-series-martinsville-practice-qualifying-recap/,NASCAR.com,primary,1,2,2,0.95,Five-time Martinsville polesitter qualified first.
2026_r07_svg_martinsville_qualifying,2026,7,2026-03-29,shane_van_gisbergen,Shane van Gisbergen,2026-03-28,,,https://www.nascar.com/news-media/2026/03/28/nascar-cup-series-martinsville-practice-qualifying-recap/,NASCAR.com,primary,0,1,2,0.90,Produced an unexpectedly strong fifth-place oval qualifying effort.
2026_r07_wallace_martinsville_practice,2026,7,2026-03-29,bubba_wallace,Bubba Wallace,2026-03-28,,,https://www.nascar.com/news-media/2026/03/28/nascar-cup-series-martinsville-practice-qualifying-recap/,NASCAR.com,primary,0,2,2,0.95,Fastest in practice and second-best on 10-lap average.
2026_r08_blaney_bristol_pole,2026,8,2026-04-12,ryan_blaney,Ryan Blaney,2026-04-11,,,https://www.nascar.com/news-media/2026/04/11/cup-series-2026-bristol-pole-qualifying-practice-recap/,NASCAR.com,primary,1,2,2,0.95,Won the Bristol pole after three consecutive finishes of sixth or better at the track.
2026_r08_briscoe_bristol_qualifying,2026,8,2026-04-12,chase_briscoe,Chase Briscoe,2026-04-11,,,https://www.nascar.com/news-media/2026/04/11/cup-series-2026-bristol-pole-qualifying-practice-recap/,NASCAR.com,primary,0,1,2,0.90,Qualified third.
2026_r08_gibbs_bristol_qualifying,2026,8,2026-04-12,ty_gibbs,Ty Gibbs,2026-04-11,,,https://www.nascar.com/news-media/2026/04/11/cup-series-2026-bristol-pole-qualifying-practice-recap/,NASCAR.com,primary,0,2,2,0.95,Qualified fifth after leading 201 laps in his prior Bristol start.
2026_r08_gragson_bristol_practice,2026,8,2026-04-12,noah_gragson,Noah Gragson,2026-04-11,,,https://www.nascar.com/news-media/2026/04/11/cup-series-2026-bristol-pole-qualifying-practice-recap/,NASCAR.com,primary,0,1,1,0.90,Second-fastest in Bristol practice.
2026_r08_herbst_bristol_qualifying,2026,8,2026-04-12,riley_herbst,Riley Herbst,2026-04-11,,,https://www.nascar.com/news-media/2026/04/11/cup-series-2026-bristol-pole-qualifying-practice-recap/,NASCAR.com,primary,0,1,2,0.90,Qualified fourth and gave 23XI two of the first four starters.
2026_r08_reddick_bristol_frontrow,2026,8,2026-04-12,tyler_reddick,Tyler Reddick,2026-04-11,,,https://www.nascar.com/news-media/2026/04/11/cup-series-2026-bristol-pole-qualifying-practice-recap/,NASCAR.com,primary,2,1,2,0.95,Four-race winner qualified second.
2026_r08_stenhouse_bristol_practice,2026,8,2026-04-12,ricky_stenhouse_jr,Ricky Stenhouse Jr.,2026-04-11,,,https://www.nascar.com/news-media/2026/04/11/cup-series-2026-bristol-pole-qualifying-practice-recap/,NASCAR.com,primary,0,2,2,0.95,Fastest in Bristol practice.
2026_r09_briscoe_kansas_qualifying,2026,9,2026-04-19,chase_briscoe,Chase Briscoe,2026-04-18,,,https://www.nascar.com/news-media/2026/04/18/nascar-cup-series-kansas-spring-practice-qualifying-recap/amp/,NASCAR.com,primary,0,1,2,0.90,Qualified fifth and ranked fourth in practice.
2026_r09_gibbs_kansas_qualifying,2026,9,2026-04-19,ty_gibbs,Ty Gibbs,2026-04-18,,,https://www.nascar.com/news-media/2026/04/18/nascar-cup-series-kansas-spring-practice-qualifying-recap/amp/,NASCAR.com,primary,2,1,2,0.95,Bristol winner qualified third and ranked fifth in practice.
2026_r09_hamlin_kansas_frontrow,2026,9,2026-04-19,denny_hamlin,Denny Hamlin,2026-04-18,,,https://www.nascar.com/news-media/2026/04/18/nascar-cup-series-kansas-spring-practice-qualifying-recap/amp/,NASCAR.com,primary,1,2,2,0.95,Qualified second by 0.019 seconds and was third in practice.
2026_r09_larson_kansas_qualifying,2026,9,2026-04-19,kyle_larson,Kyle Larson,2026-04-18,,,https://www.nascar.com/news-media/2026/04/18/nascar-cup-series-kansas-spring-practice-qualifying-recap/amp/,NASCAR.com,primary,0,2,2,0.95,Two-time defending Kansas spring winner qualified fourth.
2026_r09_reddick_kansas_pole,2026,9,2026-04-19,tyler_reddick,Tyler Reddick,2026-04-18,,,https://www.nascar.com/news-media/2026/04/18/nascar-cup-series-kansas-spring-practice-qualifying-recap/amp/,NASCAR.com,primary,2,2,2,0.95,"Points leader swept pole and practice and led the 5-, 15- and 20-lap averages."
2026_r09_wallace_kansas_practice,2026,9,2026-04-19,bubba_wallace,Bubba Wallace,2026-04-18,,,https://www.nascar.com/news-media/2026/04/18/nascar-cup-series-kansas-spring-practice-qualifying-recap/amp/,NASCAR.com,primary,0,2,2,0.95,Second-fastest in a Toyota sweep of the top five practice positions.
2026_r10_reddick_talladega_metric,2026,10,2026-04-26,tyler_reddick,Tyler Reddick,2026-04-25,,,https://www.nascar.com/news-media/2026/04/25/cup-series-2026-talladega-spring-qualifying-recap-lineup/,NASCAR.com,primary,2,2,1,0.90,Four-race winner assigned the Talladega pole after rain canceled qualifying.
